,participant,soundsA,A.rt,B.rt,C.rt,resposta,quest.rt,frase,foco,condicao
38,Thais_1911,c_selecao_v6_wav/C_73A.wav,0.458085,0.487585,0.50129,s,1.343775,C_73,foco,S_CE
40,Thais_1911,c_selecao_v6_wav/C_95A.wav,0.70106,1.209615,0.61812,s,1.34304,C_95,foco,C
44,Thais_1911,c_selecao_v6_wav/C_139A.wav,1.03503,1.05586,4.02483,s,2.018025,C_139,foco,S_CE
4,Othon_1411,c_selecao_v4_wav/C_14A.wav,0.9358,2.835865,0.64759,n,11.43897,C_14,foco,S_EC
6,Othon_1411,c_selecao_v4_wav/C_82A.wav,1.10508,1.670985,4.031675,n,5.5393,C_82,foco,A_EC
13,Othon_1411,c_selecao_v4_wav/C_115A.wav,0.73849,2.755375,1.2812,n,3.97936,C_115,foco,S_CE
15,Othon_1411,c_selecao_v4_wav/C_56A.wav,0.821275,1.778905,0.642995,s,2.607305,C_56,foco,S_EC
21,Othon_1411,c_selecao_v4_wav/C_104A.wav,1.28575,1.720335,1.374265,s,1.481805,C_104,foco,S_EC
23,Othon_1411,c_selecao_v4_wav/C_35A.wav,2.10489,0.44017,0.99434,s,0.77541,C_35,foco,C
25,Othon_1411,c_selecao_v4_wav/C_51A.wav,0.72978,0.71926,0.97916,n,0.57735,C_51,foco,A_CE
35,Othon_1411,c_selecao_v4_wav/C_30A.wav,11.31152,1.59995,1.46265,s,2.372175,C_30,foco,E
36,Othon_1411,c_selecao_v4_wav/C_46A.wav,1.65071,4.105665,0.342225,s,1.201295,C_46,foco,A_EC
37,Othon_1411,c_selecao_v4_wav/C_4A.wav,2.3937,2.271735,1.203575,s,2.923375,C_4,foco,A_EC
38,Othon_1411,c_selecao_v4_wav/C_77A.wav,1.74619,1.70557,0.018695,s,1.529315,C_77,foco,C
40,Othon_1411,c_selecao_v4_wav/C_93A.wav,3.407835,1.64257,0.905405,s,1.704705,C_93,foco,A_CE
44,Othon_1411,c_selecao_v4_wav/C_143A.wav,3.25845,0.38822,1.07341,s,2.457045,C_143,foco,C
4,Pedro_0311,c_selecao_v1_wav/C_17A.wav,0.824275,0.38344,0.23165,n,4.1339,C_17,foco,C
6,Pedro_0311,c_selecao_v1_wav/C_79A.wav,0.60297,1.08531,1.417795,n,0.639285,C_79,foco,S_CE
13,Pedro_0311,c_selecao_v1_wav/C_118A.wav,1.53673,0.34283,0.584175,s,2.352645,C_118,foco,A_EC
15,Pedro_0311,c_selecao_v1_wav/C_59A.wav,1.08417,0.61878,0.84087,s,0.900895,C_59,foco,C
21,Pedro_0311,c_selecao_v1_wav/C_107A.wav,0.763205,0.25509,0.29496,s,568,C_107,foco,C
23,Pedro_0311,c_selecao_v1_wav/C_32A.wav,0.386905,0.595605,0.46637,s,0.492145,C_32,foco,S_EC
25,Pedro_0311,c_selecao_v1_wav/C_54A.wav,0.7665,0.344995,0.469175,n,0.81954,C_54,foco,E
35,Pedro_0311,c_selecao_v1_wav/C_27A.wav,0.62874,0.406595,0.34694,n,0.785305,C_27,foco,A_CE
36,Pedro_0311,c_selecao_v1_wav/C_43A.wav,0.03556,0.303465,0.307175,n,0.47426,C_43,foco,S_CE
37,Pedro_0311,c_selecao_v1_wav/C_1A.wav,0.234785,0.350935,1.061155,n,0.301055,C_1,foco,S_CE
38,Pedro_0311,c_selecao_v1_wav/C_74A.wav,0.24605,0.051065,0.363065,s,0.492235,C_74,foco,S_EC
40,Pedro_0311,c_selecao_v1_wav/C_96A.wav,0.189355,0.23392,255,n,1.29096,C_96,foco,E
44,Pedro_0311,c_selecao_v1_wav/C_140A.wav,0.460945,0.51675,0.438145,s,0.80309,C_140,foco,S_EC
4,Manoella_1111,c_selecao_v4_wav/C_14A.wav,1144,2132,967,s,4666,C_14,foco,S_EC
6,Manoella_1111,c_selecao_v4_wav/C_82A.wav,746,3153,607,n,1464,C_82,foco,A_EC
13,Manoella_1111,c_selecao_v4_wav/C_115A.wav,818,693,727,s,1798,C_115,foco,S_CE
15,Manoella_1111,c_selecao_v4_wav/C_56A.wav,1584,2681,799,n,1611,C_56,foco,S_EC
21,Manoella_1111,c_selecao_v4_wav/C_104A.wav,459,1.1,1097,n,1.28,C_104,foco,S_EC
23,Manoella_1111,c_selecao_v4_wav/C_35A.wav,845,1247,681,s,1165,C_35,foco,C
25,Manoella_1111,c_selecao_v4_wav/C_51A.wav,856,4322,899,n,2854,C_51,foco,A_CE
35,Manoella_1111,c_selecao_v4_wav/C_30A.wav,494,461,0.46,n,5.51,C_30,foco,E
36,Manoella_1111,c_selecao_v4_wav/C_46A.wav,524,664,538,n,2778,C_46,foco,A_EC
37,Manoella_1111,c_selecao_v4_wav/C_4A.wav,1776,745,1514,n,345,C_4,foco,A_EC
38,Manoella_1111,c_selecao_v4_wav/C_77A.wav,0.55,752,529,s,1361,C_77,foco,C
40,Manoella_1111,c_selecao_v4_wav/C_93A.wav,111,428,645,n,1348,C_93,foco,A_CE
44,Manoella_1111,c_selecao_v4_wav/C_143A.wav,0.69,527,0.3,s,208,C_143,foco,C
4,Emerson,c_selecao_v4_wav/C_14A.wav,2.31114,4.15356,0.518925,n,1.626855,C_14,foco,S_EC
6,Emerson,c_selecao_v4_wav/C_82A.wav,1.326565,4.817455,1.428265,n,1.06134,C_82,foco,A_EC
13,Emerson,c_selecao_v4_wav/C_115A.wav,2.06346,0.82854,0.57061,n,0.41278,C_115,foco,S_CE
15,Emerson,c_selecao_v4_wav/C_56A.wav,0.950725,0.832305,0.71065,s,1.027275,C_56,foco,S_EC
21,Emerson,c_selecao_v4_wav/C_104A.wav,1.114755,0.606995,0.61467,n,0.493805,C_104,foco,S_EC
23,Emerson,c_selecao_v4_wav/C_35A.wav,1.16656,0.48156,0.53631,s,1.30551,C_35,foco,C
25,Emerson,c_selecao_v4_wav/C_51A.wav,0.76447,0.31766,2.951595,n,0.60378,C_51,foco,A_CE
35,Emerson,c_selecao_v4_wav/C_30A.wav,1.702955,0.384495,0.32064,n,0.685045,C_30,foco,E
36,Emerson,c_selecao_v4_wav/C_46A.wav,0.467805,0.74983,0.71312,s,0.74307,C_46,foco,A_EC
37,Emerson,c_selecao_v4_wav/C_4A.wav,0.6753,1.4768,0.70184,n,0.453495,C_4,foco,A_EC
38,Emerson,c_selecao_v4_wav/C_77A.wav,0.52024,0.241745,0.387405,s,3.87567,C_77,foco,C
40,Emerson,c_selecao_v4_wav/C_93A.wav,1.305845,0.082865,0.39773,n,0.579265,C_93,foco,A_CE
44,Emerson,c_selecao_v4_wav/C_143A.wav,0.652265,0.17553,0.09878,s,3.013065,C_143,foco,C
4,Carol_0411,c_selecao_v1_wav/C_17A.wav,1.64202,0.435425,0.885145,s,2.20141,C_17,foco,C
6,Carol_0411,c_selecao_v1_wav/C_79A.wav,509,0.86415,0.999105,s,1.3538,C_79,foco,S_CE
13,Carol_0411,c_selecao_v1_wav/C_118A.wav,1.78977,1.512315,3.169045,n,3.38691,C_118,foco,A_EC
15,Carol_0411,c_selecao_v1_wav/C_59A.wav,0.74941,0.22059,0.561705,s,0.96739,C_59,foco,C
21,Carol_0411,c_selecao_v1_wav/C_107A.wav,0.80238,0.62776,0.6099,s,1.26974,C_107,foco,C
23,Carol_0411,c_selecao_v1_wav/C_32A.wav,0.338605,1.06936,0.66082,s,1.36887,C_32,foco,S_EC
25,Carol_0411,c_selecao_v1_wav/C_54A.wav,0.641925,0.254235,0.784845,n,1.37259,C_54,foco,E
35,Carol_0411,c_selecao_v1_wav/C_27A.wav,1.568525,0.818795,0.973815,n,1.1866,C_27,foco,A_CE
36,Carol_0411,c_selecao_v1_wav/C_43A.wav,1.06211,0.63621,0.33627,n,3.1585,C_43,foco,S_CE
37,Carol_0411,c_selecao_v1_wav/C_1A.wav,1.28911,0.63519,1.0835,n,2.07188,C_1,foco,S_CE
38,Carol_0411,c_selecao_v1_wav/C_74A.wav,3.28301,0.55218,0.75519,s,1.553815,C_74,foco,S_EC
40,Carol_0411,c_selecao_v1_wav/C_96A.wav,1.282165,1.22836,0.042135,n,1.581355,C_96,foco,E
44,Carol_0411,c_selecao_v1_wav/C_140A.wav,1.465945,0.282325,0.695105,s,0.618075,C_140,foco,S_EC
12,GuiliTeste,c_selecao_v1_wav/C_17A.wav,1.1092851000000792,0.5233974000000217,0.5570953999999801,n,4.472027100000105,C_17,foco,C
14,GuiliTeste,c_selecao_v1_wav/C_79A.wav,0.7618129999998473,0.5737305999998625,1.0424282999999832,n,1.6786208000000895,C_79,foco,S_CE
21,GuiliTeste,c_selecao_v1_wav/C_118A.wav,0.8221834000000854,0.7952453999998852,0.7971517000000858,s,1.565774200000078,C_118,foco,A_EC
23,GuiliTeste,c_selecao_v1_wav/C_59A.wav,0.7885140999999294,0.3301675000000159,0.8279211999999916,s,0.9138020000000324,C_59,foco,C
29,GuiliTeste,c_selecao_v1_wav/C_107A.wav,0.7478939000000082,0.7924846000000798,0.5187908000000334,s,0.9564886999999088,C_107,foco,C
31,GuiliTeste,c_selecao_v1_wav/C_32A.wav,0.6038187000001471,0.6228181000001314,0.7537711999998464,s,1.2197617000001628,C_32,foco,S_EC
33,GuiliTeste,c_selecao_v1_wav/C_54A.wav,2.03342090000001,0.5008233999999447,0.6879123999999592,s,0.9800977999998396,C_54,foco,E
43,GuiliTeste,c_selecao_v1_wav/C_27A.wav,0.7388722000000598,0.9217621999998756,1.4524599000001217,n,2.1182690999999068,C_27,foco,A_CE
44,GuiliTeste,c_selecao_v1_wav/C_43A.wav,0.7492835000000468,1.0495985999998538,0.7222412000000986,n,0.8128357999999025,C_43,foco,S_CE
45,GuiliTeste,c_selecao_v1_wav/C_1A.wav,0.4857847000000674,0.6812542999998641,1.1276239999999689,n,3.0622801999998046,C_1,foco,S_CE
46,GuiliTeste,c_selecao_v1_wav/C_74A.wav,0.8475104999999985,0.7865474000000177,1.0116021000001183,s,1.5825310000000172,C_74,foco,S_EC
48,GuiliTeste,c_selecao_v1_wav/C_96A.wav,0.7670129000000543,1.236504299999979,0.5854865999999674,n,0.8040029000001141,C_96,foco,E
52,GuiliTeste,c_selecao_v1_wav/C_140A.wav,1.1038833000000068,0.6583987999999863,0.8147412999999233,s,1.7887261999999282,C_140,foco,S_EC
4,Natália_1111,c_selecao_v4_wav/C_14A.wav,0.260985,0.282625,0.158035,s,0.87393,C_14,foco,S_EC
6,Natália_1111,c_selecao_v4_wav/C_82A.wav,0.23924,0.22416,0.121295,n,1.03372,C_82,foco,A_EC
13,Natália_1111,c_selecao_v4_wav/C_115A.wav,0.249365,0.57139,0.767155,n,0.18412,C_115,foco,S_CE
15,Natália_1111,c_selecao_v4_wav/C_56A.wav,0.11819,0.011965,0.190805,s,3.452955,C_56,foco,S_EC
21,Natália_1111,c_selecao_v4_wav/C_104A.wav,0.086245,0.073345,0.5334,s,0.569755,C_104,foco,S_EC
23,Natália_1111,c_selecao_v4_wav/C_35A.wav,0.026645,0.35477,0.153495,n,0.624815,C_35,foco,C
25,Natália_1111,c_selecao_v4_wav/C_51A.wav,0.16336,1.33062,0.03401,n,1.55559,C_51,foco,A_CE
35,Natália_1111,c_selecao_v4_wav/C_30A.wav,0.33926,0.593305,0.417885,n,0.310115,C_30,foco,E
36,Natália_1111,c_selecao_v4_wav/C_46A.wav,0.107225,0.418105,0.08778,s,1.13276,C_46,foco,A_EC
37,Natália_1111,c_selecao_v4_wav/C_4A.wav,0.374095,0.60123,0.3047,s,1.00648,C_4,foco,A_EC
38,Natália_1111,c_selecao_v4_wav/C_77A.wav,0.01991,0.425915,0.43261,s,0.63402,C_77,foco,C
40,Natália_1111,c_selecao_v4_wav/C_93A.wav,0.388595,0.24448,0.19366,n,1.2829,C_93,foco,A_CE
44,Natália_1111,c_selecao_v4_wav/C_143A.wav,0.384165,0.17291,0.30269,s,0.433515,C_143,foco,C
4,Luiza_19nov,c_selecao_v3_wav/C_13A.wav,1.667285,1.509845,0.82321,n,1.46724,C_13,foco,S_CE
6,Luiza_19nov,c_selecao_v3_wav/C_81A.wav,0.72027,1.646825,0.84599,n,2.18839,C_81,foco,A_CE
13,Luiza_19nov,c_selecao_v3_wav/C_120A.wav,0.6887,0.33454,0.6699,n,4.2003,C_120,foco,E
15,Luiza_19nov,c_selecao_v3_wav/C_55A.wav,2.08065,0.904335,0.53838,s,7.61779,C_55,foco,S_CE
21,Luiza_19nov,c_selecao_v3_wav/C_103A.wav,0.779715,0.700905,1.211585,n,10.80471,C_103,foco,S_CE
23,Luiza_19nov,c_selecao_v3_wav/C_34A.wav,0.528395,0.81433,1.15649,n,3.25988,C_34,foco,A_EC
25,Luiza_19nov,c_selecao_v3_wav/C_50A.wav,1.340235,0.75233,1.205885,s,1.91469,C_50,foco,S_EC
35,Luiza_19nov,c_selecao_v3_wav/C_29A.wav,1.186815,0.867645,1.24221,n,2.852115,C_29,foco,C
36,Luiza_19nov,c_selecao_v3_wav/C_45A.wav,1.925025,1.09297,1.43707,n,1.40401,C_45,foco,A_CE
37,Luiza_19nov,c_selecao_v3_wav/C_3A.wav,0.66529,1.28877,0.66443,s,4.65307,C_3,foco,A_CE
38,Luiza_19nov,c_selecao_v3_wav/C_76A.wav,1.27338,0.29459,0.55266,n,5.341575,C_76,foco,A_EC
40,Luiza_19nov,c_selecao_v3_wav/C_92A.wav,1.0057,1.21205,0.500855,s,6.667775,C_92,foco,S_EC
44,Luiza_19nov,c_selecao_v3_wav/C_142A.wav,0.886955,0.52384,1.193925,n,1.218985,C_142,foco,A_EC
4,Antonio_0911,c_selecao_v2_wav/C_18A.wav,4.0756,3.80375,0.96196,n,1.099675,C_18,foco,E
6,Antonio_0911,c_selecao_v2_wav/C_80A.wav,0.55085,5.79603,1.451245,n,0.789595,C_80,foco,S_EC
13,Antonio_0911,c_selecao_v2_wav/C_119A.wav,1.087185,0.8164,461,s,0.82784,C_119,foco,C
15,Antonio_0911,c_selecao_v2_wav/C_60A.wav,1.225395,0.8299,0.90343,n,0.74664,C_60,foco,E
21,Antonio_0911,c_selecao_v2_wav/C_108A.wav,1.10157,0.95026,0.635785,n,0.51065,C_108,foco,E
23,Antonio_0911,c_selecao_v2_wav/C_33A.wav,0.752515,8.88658,1.878825,n,0.484935,C_33,foco,A_CE
25,Antonio_0911,c_selecao_v2_wav/C_49A.wav,0.68331,0.787745,1.64351,n,1.493425,C_49,foco,S_CE
35,Antonio_0911,c_selecao_v2_wav/C_28A.wav,0.857515,1.50259,0.902915,s,2.934125,C_28,foco,A_EC
36,Antonio_0911,c_selecao_v2_wav/C_44A.wav,0.63542,1.509465,1.30413,s,2.949945,C_44,foco,S_EC
37,Antonio_0911,c_selecao_v2_wav/C_2A.wav,1.54627,0.753175,0.76927,s,0.752615,C_2,foco,S_EC
38,Antonio_0911,c_selecao_v2_wav/C_75A.wav,0.85711,0.967365,1.11775,n,0.408355,C_75,foco,A_CE
40,Antonio_0911,c_selecao_v2_wav/C_91A.wav,0.88804,0.400135,1.618425,n,0.744935,C_91,foco,S_CE
44,Antonio_0911,c_selecao_v2_wav/C_141A.wav,0.950235,0.29708,1.089625,n,1.01275,C_141,foco,A_CE
4,Part_9 ,c_selecao_v4_wav/C_14A.wav,0.884995,0.631335,0.785925,s,1.37174,C_14,foco,S_EC
6,Part_9 ,c_selecao_v4_wav/C_82A.wav,0.653465,0.56273,0.801435,s,0.35741,C_82,foco,A_EC
13,Part_9 ,c_selecao_v4_wav/C_115A.wav,0.98778,0.50106,0.52212,s,0.41916,C_115,foco,S_CE
15,Part_9 ,c_selecao_v4_wav/C_56A.wav,0.78883,0.660145,0.6994,s,0.527225,C_56,foco,S_EC
21,Part_9 ,c_selecao_v4_wav/C_104A.wav,0.020595,0.15738,0.02819,s,0.412215,C_104,foco,S_EC
23,Part_9 ,c_selecao_v4_wav/C_35A.wav,0.09108,0.05278,0.143765,s,1.57071,C_35,foco,C
25,Part_9 ,c_selecao_v4_wav/C_51A.wav,0.15141,2.28326,0.017845,s,0.32013,C_51,foco,A_CE
35,Part_9 ,c_selecao_v4_wav/C_30A.wav,0.050525,0.237765,0.219775,s,0.60351,C_30,foco,E
36,Part_9 ,c_selecao_v4_wav/C_46A.wav,0.0044,0.243965,0.042035,s,0.67012,C_46,foco,A_EC
37,Part_9 ,c_selecao_v4_wav/C_4A.wav,0.217305,0.15273,13.6632,s,0.554775,C_4,foco,A_EC
38,Part_9 ,c_selecao_v4_wav/C_77A.wav,0.176355,2.367875,0.083665,s,0.45557,C_77,foco,C
40,Part_9 ,c_selecao_v4_wav/C_93A.wav,0.13511,13.864175,0.18648,s,0.248805,C_93,foco,A_CE
44,Part_9 ,c_selecao_v4_wav/C_143A.wav,0.06214,0.08898,0.01824,n,1.17315,C_143,foco,C
4,Bruno_1611,c_selecao_v4_wav/C_14A.wav,0.941865,1.69293,2.67818,s,6.35767,C_14,foco,S_EC
6,Bruno_1611,c_selecao_v4_wav/C_82A.wav,1.74086,1.80182,1.336355,n,1.680675,C_82,foco,A_EC
13,Bruno_1611,c_selecao_v4_wav/C_115A.wav,0.95139,1.66657,0.77967,s,0.52221,C_115,foco,S_CE
15,Bruno_1611,c_selecao_v4_wav/C_56A.wav,0.615975,1.451085,1.39119,s,1.13687,C_56,foco,S_EC
21,Bruno_1611,c_selecao_v4_wav/C_104A.wav,1.00814,1.08366,0.66687,s,1.065975,C_104,foco,S_EC
23,Bruno_1611,c_selecao_v4_wav/C_35A.wav,1.183225,0.957415,3.66685,s,2.12308,C_35,foco,C
25,Bruno_1611,c_selecao_v4_wav/C_51A.wav,3.0382,1.17577,0.753065,s,3.127215,C_51,foco,A_CE
35,Bruno_1611,c_selecao_v4_wav/C_30A.wav,0.71162,0.91734,0.624675,n,2.59223,C_30,foco,E
36,Bruno_1611,c_selecao_v4_wav/C_46A.wav,0.92512,1.28545,0.90017,n,1.176835,C_46,foco,A_EC
37,Bruno_1611,c_selecao_v4_wav/C_4A.wav,0.61471,0.58979,0.77029,n,3.25513,C_4,foco,A_EC
38,Bruno_1611,c_selecao_v4_wav/C_77A.wav,0.48633,0.5215,0.97783,s,3.068065,C_77,foco,C
40,Bruno_1611,c_selecao_v4_wav/C_93A.wav,0.41833,1.85855,0.20485,n,0.76497,C_93,foco,A_CE
44,Bruno_1611,c_selecao_v4_wav/C_143A.wav,0.840235,0.27985,0.53425,s,4.18244,C_143,foco,C
4,caique_001,c_selecao_v3_wav/C_13A.wav,0.876015,0.834135,0.459785,s,1.99598,C_13,foco,S_CE
6,caique_001,c_selecao_v3_wav/C_81A.wav,0.668215,0.527905,0.34563,n,0.51334,C_81,foco,A_CE
13,caique_001,c_selecao_v3_wav/C_120A.wav,0.87339,0.5098,0.237035,n,1.174485,C_120,foco,E
15,caique_001,c_selecao_v3_wav/C_55A.wav,1.592245,1.160675,1.764715,n,0.736245,C_55,foco,S_CE
21,caique_001,c_selecao_v3_wav/C_103A.wav,0.91113,0.713045,0.474575,n,0.292225,C_103,foco,S_CE
23,caique_001,c_selecao_v3_wav/C_34A.wav,6.276185,0.341115,0.500645,n,0.107325,C_34,foco,A_EC
25,caique_001,c_selecao_v3_wav/C_50A.wav,2.523045,1.140525,0.82286,n,1.084265,C_50,foco,S_EC
35,caique_001,c_selecao_v3_wav/C_29A.wav,43.144635,0.25536,0.241705,s,0.583525,C_29,foco,C
36,caique_001,c_selecao_v3_wav/C_45A.wav,0.224055,1.05244,0.11873,s,0.467705,C_45,foco,A_CE
37,caique_001,c_selecao_v3_wav/C_3A.wav,0.091895,0.661135,0.285345,n,0.09394,C_3,foco,A_CE
38,caique_001,c_selecao_v3_wav/C_76A.wav,0.51867,0.34756,1.978635,n,3.27337,C_76,foco,A_EC
40,caique_001,c_selecao_v3_wav/C_92A.wav,0.17879,0.15589,0.277385,n,2.51142,C_92,foco,S_EC
44,caique_001,c_selecao_v3_wav/C_142A.wav,0.71908,0.122985,0.11963,s,1.905495,C_142,foco,A_EC
4,Victor_0911,c_selecao_v2_wav/C_18A.wav,3.998355,2.72675,8.54664,s,0.486605,C_18,foco,E
6,Victor_0911,c_selecao_v2_wav/C_80A.wav,2.46158,1.321235,0.10753,n,0.13006,C_80,foco,S_EC
13,Victor_0911,c_selecao_v2_wav/C_119A.wav,2.84396,2.81797,3.689765,s,0.289275,C_119,foco,C
15,Victor_0911,c_selecao_v2_wav/C_60A.wav,1.578725,1.823045,0.30931,s,0.344205,C_60,foco,E
21,Victor_0911,c_selecao_v2_wav/C_108A.wav,3.856995,1.9036,3.328985,s,1.21799,C_108,foco,E
23,Victor_0911,c_selecao_v2_wav/C_33A.wav,8.274815,2.229275,1.46893,n,0.689865,C_33,foco,A_CE
25,Victor_0911,c_selecao_v2_wav/C_49A.wav,2.119325,0.08897,0.35912,s,1.541895,C_49,foco,S_CE
35,Victor_0911,c_selecao_v2_wav/C_28A.wav,1.50536,0.37955,0.26779,n,0.553235,C_28,foco,A_EC
36,Victor_0911,c_selecao_v2_wav/C_44A.wav,1.565495,0.19739,0.4018,n,0.268085,C_44,foco,S_EC
37,Victor_0911,c_selecao_v2_wav/C_2A.wav,0.161775,0.160915,0.938375,s,0.172365,C_2,foco,S_EC
38,Victor_0911,c_selecao_v2_wav/C_75A.wav,0.531615,0.55208,0.06177,s,0.681855,C_75,foco,A_CE
40,Victor_0911,c_selecao_v2_wav/C_91A.wav,1.226235,0.352565,0.712825,s,0.162705,C_91,foco,S_CE
44,Victor_0911,c_selecao_v2_wav/C_141A.wav,1.120975,0.135955,0.089445,n,0.25988,C_141,foco,A_CE
4,Pamela_1911,c_selecao_v6_wav/C_16A.wav,0.77952,1.7136,0.89883,s,4.48744,C_16,foco,A_EC
6,Pamela_1911,c_selecao_v6_wav/C_84A.wav,2.25028,1.435675,0.7207,n,1.60162,C_84,foco,E
13,Pamela_1911,c_selecao_v6_wav/C_117A.wav,2.42116,1.5475,2.595605,n,9.90251,C_117,foco,A_CE
15,Pamela_1911,c_selecao_v6_wav/C_58A.wav,0.682475,0.71535,0.96968,n,1.965215,C_58,foco,A_EC
21,Pamela_1911,c_selecao_v6_wav/C_106A.wav,0.74964,2.84473,1.065485,s,1.463875,C_106,foco,A_EC
23,Pamela_1911,c_selecao_v6_wav/C_31A.wav,0.603745,0.78317,0.748245,n,0.866195,C_31,foco,S_CE
25,Pamela_1911,c_selecao_v6_wav/C_53A.wav,0.751265,0.323515,0.53926,s,4.02852,C_53,foco,C
35,Pamela_1911,c_selecao_v6_wav/C_26A.wav,0.42104,0.41767,2.566405,s,1.61466,C_26,foco,S_EC
36,Pamela_1911,c_selecao_v6_wav/C_48A.wav,0.49968,1.26541,0.549685,n,1.84737,C_48,foco,E
37,Pamela_1911,c_selecao_v6_wav/C_6A.wav,0.715725,0.31888,1.46433,n,0.483375,C_6,foco,E
38,Pamela_1911,c_selecao_v6_wav/C_73A.wav,0.23361,0.385155,0.41646,n,0.801565,C_73,foco,S_CE
40,Pamela_1911,c_selecao_v6_wav/C_95A.wav,0.276305,0.53683,0.4568,s,5.97518,C_95,foco,C
44,Pamela_1911,c_selecao_v6_wav/C_139A.wav,0.425295,0.53481,0.280965,n,2.22795,C_139,foco,S_CE
4,Rafael_0911,c_selecao_v2_wav/C_18A.wav,1058,0.48043,0.36067,n,1.40676,C_18,foco,E
6,Rafael_0911,c_selecao_v2_wav/C_80A.wav,0.33215,0.587585,0.497685,s,0.81743,C_80,foco,S_EC
13,Rafael_0911,c_selecao_v2_wav/C_119A.wav,0.47892,0.53139,1.651385,s,1.5048,C_119,foco,C
15,Rafael_0911,c_selecao_v2_wav/C_60A.wav,0.358725,1.046345,0.58749,n,2.240605,C_60,foco,E
21,Rafael_0911,c_selecao_v2_wav/C_108A.wav,3.46179,0.41091,0.80138,n,3.617275,C_108,foco,E
23,Rafael_0911,c_selecao_v2_wav/C_33A.wav,0.333895,0.52419,0.31395,n,0.13753,C_33,foco,A_CE
25,Rafael_0911,c_selecao_v2_wav/C_49A.wav,0.33984,0.43408,0.629975,n,0.243315,C_49,foco,S_CE
35,Rafael_0911,c_selecao_v2_wav/C_28A.wav,0.885775,1.63932,0.45596,s,10.80016,C_28,foco,A_EC
36,Rafael_0911,c_selecao_v2_wav/C_44A.wav,0.311635,0.440705,0.571655,s,1.061625,C_44,foco,S_EC
37,Rafael_0911,c_selecao_v2_wav/C_2A.wav,0.39235,0.538635,0.49201,s,0.94525,C_2,foco,S_EC
38,Rafael_0911,c_selecao_v2_wav/C_75A.wav,0.29123,1.01484,0.43103,n,0.05334,C_75,foco,A_CE
40,Rafael_0911,c_selecao_v2_wav/C_91A.wav,0.54752,0.130705,0.15061,n,0.360615,C_91,foco,S_CE
44,Rafael_0911,c_selecao_v2_wav/C_141A.wav,0.362625,0.432705,0.331645,n,0.45286,C_141,foco,A_CE
4,Leandro_1611,c_selecao_v4_wav/C_14A.wav,1.828695,3.27901,1.297065,n,9.06566,C_14,foco,S_EC
6,Leandro_1611,c_selecao_v4_wav/C_82A.wav,1.16752,1.650065,0.95997,n,1.454835,C_82,foco,A_EC
13,Leandro_1611,c_selecao_v4_wav/C_115A.wav,0.960255,1.432355,0.440265,n,1.277655,C_115,foco,S_CE
15,Leandro_1611,c_selecao_v4_wav/C_56A.wav,0.998785,2.939625,0.983225,s,2.34589,C_56,foco,S_EC
21,Leandro_1611,c_selecao_v4_wav/C_104A.wav,0.814795,1.45181,1.190335,n,1.04635,C_104,foco,S_EC
23,Leandro_1611,c_selecao_v4_wav/C_35A.wav,1.28053,4.199785,1.207435,n,11.35177,C_35,foco,C
25,Leandro_1611,c_selecao_v4_wav/C_51A.wav,1.607515,1.588045,1.09063,n,5.82312,C_51,foco,A_CE
35,Leandro_1611,c_selecao_v4_wav/C_30A.wav,1.244985,0.458355,0.05088,n,1.281475,C_30,foco,E
36,Leandro_1611,c_selecao_v4_wav/C_46A.wav,0.42422,1.830825,0.50935,n,1.260915,C_46,foco,A_EC
37,Leandro_1611,c_selecao_v4_wav/C_4A.wav,1.257005,0.787995,1.364525,n,1.930015,C_4,foco,A_EC
38,Leandro_1611,c_selecao_v4_wav/C_77A.wav,0.525995,0.575125,0.479545,s,2.337315,C_77,foco,C
40,Leandro_1611,c_selecao_v4_wav/C_93A.wav,1.49312,2.31157,0.757055,n,7.04451,C_93,foco,A_CE
44,Leandro_1611,c_selecao_v4_wav/C_143A.wav,0.594005,0.49491,0.484875,s,1.356305,C_143,foco,C
4,Diego_1611,c_selecao_v4_wav/C_14A.wav,1.07088,1.284725,1.66874,s,3.816045,C_14,foco,S_EC
6,Diego_1611,c_selecao_v4_wav/C_82A.wav,0.88683,1.905975,0.62614,n,0.733965,C_82,foco,A_EC
13,Diego_1611,c_selecao_v4_wav/C_115A.wav,0.94114,1.28476,1.04194,n,1.184495,C_115,foco,S_CE
15,Diego_1611,c_selecao_v4_wav/C_56A.wav,0.834565,0.84181,0.58557,s,0.401215,C_56,foco,S_EC
21,Diego_1611,c_selecao_v4_wav/C_104A.wav,0.48442,0.878075,0.9424,s,0.392305,C_104,foco,S_EC
23,Diego_1611,c_selecao_v4_wav/C_35A.wav,2.269705,0.322295,0.416945,s,3.563045,C_35,foco,C
25,Diego_1611,c_selecao_v4_wav/C_51A.wav,1.03425,0.761925,0.67079,s,0.987055,C_51,foco,A_CE
35,Diego_1611,c_selecao_v4_wav/C_30A.wav,0.773665,0.58855,0.35092,n,0.9016,C_30,foco,E
36,Diego_1611,c_selecao_v4_wav/C_46A.wav,0.59528,0.501065,0.405745,s,0.538565,C_46,foco,A_EC
37,Diego_1611,c_selecao_v4_wav/C_4A.wav,0.508745,0.584735,1.284135,s,0.39388,C_4,foco,A_EC
38,Diego_1611,c_selecao_v4_wav/C_77A.wav,0.225475,0.484405,0.207575,s,0.701905,C_77,foco,C
